"","n.train","prediction.class","metric.type","dataset","value","min","max","sd","class.prop"
"154",4000,"ntmaj10edu","Precision","Custom",0.921777715314535,0.914476959672512,0.92835634338958,0.00256572424115417,27.9552
"155",4000,"ntmaj10edu","Precision","Minimal",0.920983354622854,0.913240495137047,0.929719330013581,0.00272153320943084,27.9301
"156",4000,"ntmaj10edu","Precision","Standard",0.92095032115557,0.91493342137119,0.928082576012566,0.00281603717100482,27.9745
"157",4000,"ntmaj10edu","Prevalence","Custom",0.860224,0.8553,0.86695,0.00248022970588198,27.9552
"158",4000,"ntmaj10edu","Prevalence","Minimal",0.8603495,0.85505,0.86555,0.00218479011080764,27.9301
"159",4000,"ntmaj10edu","Prevalence","Standard",0.8601275,0.855,0.8653,0.00205316182626906,27.9745
"160",4000,"ntmaj10edu","Recall","Custom",0.956774946678306,0.948235840297122,0.963792006478107,0.00289977763803417,27.9552
"161",4000,"ntmaj10edu","Recall","Minimal",0.956726407014195,0.949107503899255,0.964514999416365,0.00326891759691979,27.9301
"162",4000,"ntmaj10edu","Recall","Standard",0.957045314838509,0.946561338289963,0.967025298051759,0.00367289290642213,27.9745
"163",4000,"ntmaj10edu","Sensitivity","Custom",0.956774946678306,0.948235840297122,0.963792006478107,0.00289977763803417,27.9552
"164",4000,"ntmaj10edu","Sensitivity","Minimal",0.956726407014195,0.949107503899255,0.964514999416365,0.00326891759691979,27.9301
"165",4000,"ntmaj10edu","Sensitivity","Standard",0.957045314838509,0.946561338289963,0.967025298051759,0.00367289290642213,27.9745
"166",4000,"ntmaj10edu","Specificity","Custom",0.50026049824847,0.447067238912733,0.544436416184971,0.0158511819952209,27.9552
"167",4000,"ntmaj10edu","Specificity","Minimal",0.494300287124686,0.452198185624564,0.538118259576051,0.01581910941045,27.9301
"168",4000,"ntmaj10edu","Specificity","Standard",0.494766940200334,0.448841354723708,0.554305799648506,0.0186559031038891,27.9745
"169",4000,"ntmaj10env","Accuracy","Custom",0.972545,0.96965,0.97505,0.00114454128255592,12.1379
"170",4000,"ntmaj10env","Accuracy","Minimal",0.971656,0.96845,0.97465,0.00119644422681494,12.1614
"171",4000,"ntmaj10env","Accuracy","Standard",0.971543,0.96805,0.9748,0.00124163910890713,12.1522
"172",4000,"ntmaj10env","Balanced.Accuracy","Custom",0.824318537626643,0.801308458160872,0.84281964454958,0.00919577330051834,12.1379
"173",4000,"ntmaj10env","Balanced.Accuracy","Minimal",0.824377942499295,0.796059330557734,0.846720883611367,0.00911733262590458,12.1614
"174",4000,"ntmaj10env","Balanced.Accuracy","Standard",0.822270889048829,0.803623779052383,0.862281113818232,0.00991478905152518,12.1522
"175",4000,"ntmaj10env","Detection.Prevalence","Custom",0.9536595,0.9486,0.95805,0.00205847220731367,12.1379
"176",4000,"ntmaj10env","Detection.Prevalence","Minimal",0.952596,0.94795,0.95745,0.00207973240314395,12.1614
"177",4000,"ntmaj10env","Detection.Prevalence","Standard",0.953044,0.9468,0.9572,0.00201950438964563,12.1522
"178",4000,"ntmaj10env","Detection.Rate","Custom",0.9327575,0.9284,0.93725,0.00189794379699865,12.1379
