"","n.train","prediction.class","metric.type","dataset","value","min","max","sd","class.prop"
"33",4000,"ntmaj10rel","Balanced.Accuracy","Standard",0.762623072022209,0.731429554412256,0.787795449254408,0.0116980036412056,13.3802
"34",4000,"ntmaj10unknown","Balanced.Accuracy","Custom",0.501234430966993,0.499190692969145,0.510016865251635,0.00230939619951317,2.2723
"35",4000,"ntmaj10unknown","Balanced.Accuracy","Minimal",0.501501014493748,0.499038899286762,0.506426807559085,0.00194137032778392,2.2521
"36",4000,"ntmaj10unknown","Balanced.Accuracy","Standard",0.501508616419162,0.499013457452191,0.509583669897684,0.00221516468773751,2.2632
"37",4000,"Onethirdsupportgifts","Balanced.Accuracy","Custom",0.561523716729251,0.551402120769425,0.569681776220181,0.00367595605411836,101.7403
"38",4000,"Onethirdsupportgifts","Balanced.Accuracy","Minimal",0.56068752045744,0.551406453817958,0.572065519898816,0.0042486711639759,101.7737
"39",4000,"Onethirdsupportgifts","Balanced.Accuracy","Standard",0.560011877704081,0.549874465011564,0.568262311408132,0.00385070854271651,101.7922
"40",4000,"Onethirdsupportpublic","Balanced.Accuracy","Custom",0.555525923826207,0.544607121927266,0.56790485902205,0.00427053862684462,76.6613
"41",4000,"Onethirdsupportpublic","Balanced.Accuracy","Minimal",0.554423091124207,0.54304660569916,0.562478911410378,0.00425102735041173,76.5502
"42",4000,"Onethirdsupportpublic","Balanced.Accuracy","Standard",0.555151466614216,0.547538745253417,0.56782806016685,0.00452356116706384,76.634
"43",4000,"Orgpurposeamateursports","Balanced.Accuracy","Custom",0.78683152891789,0.752975425219075,0.819155454131221,0.0142872828067951,14.649
"44",4000,"Orgpurposeamateursports","Balanced.Accuracy","Minimal",0.791736533953581,0.757349161242102,0.814633892942315,0.0112001616773919,14.6472
"45",4000,"Orgpurposeamateursports","Balanced.Accuracy","Standard",0.788486450260985,0.761920123698595,0.823174377116286,0.013814617910565,14.6692
"46",4000,"Orgpurposecharitable","Balanced.Accuracy","Custom",0.644622499645075,0.624856678948569,0.661604693155802,0.00599046562866426,156.9774
"47",4000,"Orgpurposecharitable","Balanced.Accuracy","Minimal",0.642470399440277,0.632568336170577,0.657130057190165,0.00524790465574925,156.9045
"48",4000,"Orgpurposecharitable","Balanced.Accuracy","Standard",0.643400605300658,0.630653185937404,0.659381257199001,0.00595107537439458,157.0627
"49",4000,"Orgpurposecrueltyprevention","Balanced.Accuracy","Custom",0.694110652379192,0.674877242040007,0.711693468541235,0.00780559729883972,11.7627
"50",4000,"Orgpurposecrueltyprevention","Balanced.Accuracy","Minimal",0.693500905796942,0.669173517084793,0.714543710799795,0.00816646139659599,11.7527
"51",4000,"Orgpurposecrueltyprevention","Balanced.Accuracy","Standard",0.694862252629645,0.676459311435369,0.71502295926145,0.00811504301358827,11.7633
"52",4000,"Orgpurposeeducational","Balanced.Accuracy","Custom",0.670599922676246,0.65796763314459,0.683184035804527,0.00409665286711321,98.1269
"53",4000,"Orgpurposeeducational","Balanced.Accuracy","Minimal",0.668548846354389,0.661139220617678,0.675096850163038,0.00319268783091217,98.1243
"54",4000,"Orgpurposeeducational","Balanced.Accuracy","Standard",0.668318355002295,0.65649677553447,0.677576496327551,0.00401111956805612,98.1274
"55",4000,"Orgpurposeliterary","Balanced.Accuracy","Custom",0.518752274318545,0.509270220765449,0.531528646352478,0.00467368280042294,9.8965
"56",4000,"Orgpurposeliterary","Balanced.Accuracy","Minimal",0.521447815488411,0.51086028628787,0.536074589827676,0.00514045162170713,9.8278
"57",4000,"Orgpurposeliterary","Balanced.Accuracy","Standard",0.522158614486878,0.511923680519711,0.537436255039366,0.00558540259523582,9.886
"58",4000,"Orgpurposepublicsafety","Balanced.Accuracy","Custom",0.501213328478053,0.49921985101671,0.516112510495382,0.00263635274880121,1.4187
"59",4000,"Orgpurposepublicsafety","Balanced.Accuracy","Minimal",0.502017719218267,0.49889241302925,0.51059477747183,0.00284764679629348,1.3945
"60",4000,"Orgpurposepublicsafety","Balanced.Accuracy","Standard",0.502063922840855,0.499068103969373,0.510388633696513,0.00301671233436598,1.4047
"61",4000,"Orgpurposereligious","Balanced.Accuracy","Custom",0.750822303994808,0.726255127876753,0.769993946267353,0.00821387960634326,24.1882
"62",4000,"Orgpurposereligious","Balanced.Accuracy","Minimal",0.751450195076765,0.729523196451334,0.768006628440703,0.00781722813218754,24.2119
"63",4000,"Orgpurposereligious","Balanced.Accuracy","Standard",0.752536427183855,0.735225080289522,0.772646412448779,0.00727488687104757,24.2115
"64",4000,"Orgpurposescientific","Balanced.Accuracy","Custom",0.536675791253814,0.517562913907285,0.557830446726471,0.008081097527497,10.9881
"65",4000,"Orgpurposescientific","Balanced.Accuracy","Minimal",0.541065016346089,0.516691811098816,0.567299304880203,0.00869028320345638,10.9861
"66",4000,"Orgpurposescientific","Balanced.Accuracy","Standard",0.541761443495641,0.522014173627879,0.559974447979367,0.00818413372235995,10.8839
"67",8000,"Disasterreliefyes","Balanced.Accuracy","Custom",0.51832343779114,0.506248188955153,0.529278468281019,0.00485293796883513,10.0086
"68",8000,"Disasterreliefyes","Balanced.Accuracy","Minimal",0.521154854896139,0.512574552862794,0.534659686948172,0.00478786521468727,10.0035
"69",8000,"Disasterreliefyes","Balanced.Accuracy","Standard",0.519368724926072,0.509899556511015,0.52731928616956,0.00396868429887793,9.9714
"70",8000,"Donatefundsyes","Balanced.Accuracy","Custom",0.526652555134152,0.518552325428541,0.535720041922621,0.00393930148728785,35.0377
"71",8000,"Donatefundsyes","Balanced.Accuracy","Minimal",0.527077429212185,0.516663107097131,0.536384885994245,0.00425734627815117,35.0239
"72",8000,"Donatefundsyes","Balanced.Accuracy","Standard",0.527390372557739,0.515723663440008,0.53854540460849,0.00460260370895059,34.9964
"73",8000,"ntmaj10art","Balanced.Accuracy","Custom",0.79742582298773,0.781221813367653,0.814124320608399,0.00657089721573664,20.1449
"74",8000,"ntmaj10art","Balanced.Accuracy","Minimal",0.797207527375975,0.776494057111636,0.810291005542894,0.00644498346907026,20.2737
"75",8000,"ntmaj10art","Balanced.Accuracy","Standard",0.796662674560391,0.781660069866316,0.809190391426984,0.00625513005937818,20.3246
"76",8000,"ntmaj10edu","Balanced.Accuracy","Custom",0.750230291543519,0.73702814924965,0.768536055497086,0.00611885902870708,27.9644
"77",8000,"ntmaj10edu","Balanced.Accuracy","Minimal",0.749034038370856,0.7317492905897,0.760553429827041,0.00525145538224848,27.9562
"78",8000,"ntmaj10edu","Balanced.Accuracy","Standard",0.748305877723892,0.731032538075673,0.762965616166358,0.00587216149959997,28.0244
"79",8000,"ntmaj10env","Balanced.Accuracy","Custom",0.842763442084783,0.82199541969531,0.860036910325104,0.00822771037336759,12.1642
"80",8000,"ntmaj10env","Balanced.Accuracy","Minimal",0.843195289133245,0.829094667511877,0.863808877963324,0.00752673204754146,12.145
"81",8000,"ntmaj10env","Balanced.Accuracy","Standard",0.84347985039822,0.823932538187565,0.862768909230382,0.0079490091031302,12.1998
"82",8000,"ntmaj10health","Balanced.Accuracy","Custom",0.701575394927303,0.67719245367592,0.728861350574713,0.0107221401994209,14.7144
"83",8000,"ntmaj10health","Balanced.Accuracy","Minimal",0.701023811668328,0.678856980171011,0.725391049814151,0.0103729442811964,14.6825
"84",8000,"ntmaj10health","Balanced.Accuracy","Standard",0.700671690896644,0.672648446152505,0.720066572091442,0.00996022067990837,14.6681
"85",8000,"ntmaj10hserv","Balanced.Accuracy","Custom",0.766709812042649,0.759639471724469,0.773275721931599,0.00283384330395065,78.1658
"86",8000,"ntmaj10hserv","Balanced.Accuracy","Minimal",0.766278165583967,0.757571792361743,0.77297045512023,0.00335900263340854,78.268
"87",8000,"ntmaj10hserv","Balanced.Accuracy","Standard",0.766285332595724,0.757573032446993,0.772681191573384,0.00298605001933494,78.2817
"88",8000,"ntmaj10int","Balanced.Accuracy","Custom",0.500861217276422,0.499369132936308,0.505387685707542,0.00192233176729323,1.8244
"89",8000,"ntmaj10int","Balanced.Accuracy","Minimal",0.500947066315989,0.499167927382753,0.507922476331485,0.0018910885261755,1.8421
"90",8000,"ntmaj10int","Balanced.Accuracy","Standard",0.501240226871662,0.499167423554345,0.511216810159613,0.00250053846687337,1.8285
"91",8000,"ntmaj10mutual","Balanced.Accuracy","Custom",0.507347737079474,0.499522732981663,0.528082792330546,0.00598597795010883,0.9824
"92",8000,"ntmaj10mutual","Balanced.Accuracy","Minimal",0.508310321076121,0.499371669850206,0.528183229231063,0.00686298331647194,0.9736
"93",8000,"ntmaj10mutual","Balanced.Accuracy","Standard",0.506984345734562,0.499322221106537,0.529300940044253,0.00628352795778712,0.9898
"94",8000,"ntmaj10public","Balanced.Accuracy","Custom",0.614875901522497,0.596438179769597,0.632220491557507,0.00778007375217989,28.137
"95",8000,"ntmaj10public","Balanced.Accuracy","Minimal",0.617239452710444,0.596287051976063,0.636131792985511,0.00738001964636106,28.2716
"96",8000,"ntmaj10public","Balanced.Accuracy","Standard",0.617003867924667,0.597705793192379,0.629598113405549,0.00638406758502178,28.2474
"97",8000,"ntmaj10rel","Balanced.Accuracy","Custom",0.791083975790934,0.768529523482778,0.811899858184747,0.0090572064499448,13.3543
"98",8000,"ntmaj10rel","Balanced.Accuracy","Minimal",0.792198533950092,0.767083228349894,0.818813866272188,0.0109343110278722,13.3004
"99",8000,"ntmaj10rel","Balanced.Accuracy","Standard",0.791735933444229,0.767302386550945,0.814241015268958,0.00863036284691795,13.3317
"100",8000,"ntmaj10unknown","Balanced.Accuracy","Custom",0.501158901653335,0.499266379964584,0.506570114916225,0.00189364651108185,2.2515
"101",8000,"ntmaj10unknown","Balanced.Accuracy","Minimal",0.501683304196617,0.499114013770757,0.509242424242424,0.00221907493841468,2.2645
"102",8000,"ntmaj10unknown","Balanced.Accuracy","Standard",0.501155788258198,0.499065609374211,0.5081392535902,0.00193810254400467,2.2552
"103",8000,"Onethirdsupportgifts","Balanced.Accuracy","Custom",0.567004199977071,0.557374064563299,0.575160861426502,0.00367944819279778,101.6959
"104",8000,"Onethirdsupportgifts","Balanced.Accuracy","Minimal",0.566952267679305,0.560550897671042,0.575935749851372,0.00285598397691746,101.8552
"105",8000,"Onethirdsupportgifts","Balanced.Accuracy","Standard",0.566309057652643,0.557140763680704,0.573890393560252,0.00352780283935828,101.7706
"106",8000,"Onethirdsupportpublic","Balanced.Accuracy","Custom",0.561661700078566,0.549294869626831,0.571196938479569,0.00403260687768347,76.7193
"107",8000,"Onethirdsupportpublic","Balanced.Accuracy","Minimal",0.562693956124123,0.554990140461233,0.57151000170528,0.00358414562635456,76.4894
"108",8000,"Onethirdsupportpublic","Balanced.Accuracy","Standard",0.562273127217811,0.553662008054729,0.571334853300824,0.00375709944767332,76.5844
"109",8000,"Orgpurposeamateursports","Balanced.Accuracy","Custom",0.819209627193941,0.8009561086035,0.845523920212717,0.00827261175550508,14.6114
"110",8000,"Orgpurposeamateursports","Balanced.Accuracy","Minimal",0.821056963242583,0.797864050872108,0.839303024929438,0.00848337197649769,14.6666
"111",8000,"Orgpurposeamateursports","Balanced.Accuracy","Standard",0.820154623782998,0.796332143422101,0.839211407124407,0.00908198178945465,14.6351
"112",8000,"Orgpurposecharitable","Balanced.Accuracy","Custom",0.664429050165727,0.651558857808858,0.678820434211624,0.00523866051392733,156.9539
"113",8000,"Orgpurposecharitable","Balanced.Accuracy","Minimal",0.663851231368474,0.650719065123914,0.678315360491684,0.00478141444681382,157.0048
"114",8000,"Orgpurposecharitable","Balanced.Accuracy","Standard",0.663711518469487,0.652049958424131,0.678354878967824,0.00529662131862744,157.0136
"115",8000,"Orgpurposecrueltyprevention","Balanced.Accuracy","Custom",0.704639829345551,0.689301502152752,0.720221965359075,0.00751845421787015,11.753
"116",8000,"Orgpurposecrueltyprevention","Balanced.Accuracy","Minimal",0.703342449552933,0.685096559702348,0.721335892371438,0.00732253200363692,11.7341
"117",8000,"Orgpurposecrueltyprevention","Balanced.Accuracy","Standard",0.704007521573649,0.688886724900143,0.727633464249214,0.00738483202829905,11.7241
"118",8000,"Orgpurposeeducational","Balanced.Accuracy","Custom",0.676086373598766,0.667076379567153,0.684091509177322,0.00325166256066553,98.0613
"119",8000,"Orgpurposeeducational","Balanced.Accuracy","Minimal",0.676781029723131,0.670090327316513,0.683009062779163,0.00291675588998339,98.0172
"120",8000,"Orgpurposeeducational","Balanced.Accuracy","Standard",0.675558539346561,0.666122127478683,0.684529259555484,0.00347816000504604,98.0873
"121",8000,"Orgpurposeliterary","Balanced.Accuracy","Custom",0.527247100871241,0.516207419489592,0.538920751931465,0.00537217525245227,9.8765
"122",8000,"Orgpurposeliterary","Balanced.Accuracy","Minimal",0.528566083360684,0.519235534104486,0.545443835585059,0.00510652654281885,9.8501
"123",8000,"Orgpurposeliterary","Balanced.Accuracy","Standard",0.529043944893024,0.518368580613843,0.544249469321743,0.00444858481938744,9.9034
"124",8000,"Orgpurposepublicsafety","Balanced.Accuracy","Custom",0.50094232138034,0.499445592460057,0.507812956459079,0.00197417381888766,1.3997
"125",8000,"Orgpurposepublicsafety","Balanced.Accuracy","Minimal",0.501554741476572,0.499194441647367,0.514396831908113,0.00296208907857448,1.3974
"126",8000,"Orgpurposepublicsafety","Balanced.Accuracy","Standard",0.502028263347334,0.499219025545422,0.514361756672353,0.0031313760997384,1.4118
"127",8000,"Orgpurposereligious","Balanced.Accuracy","Custom",0.773557226598657,0.761164681085531,0.793580794127118,0.00572085813024513,24.1654
"128",8000,"Orgpurposereligious","Balanced.Accuracy","Minimal",0.773266206865156,0.761938464045284,0.793521276855276,0.00566026922654935,24.1599
"129",8000,"Orgpurposereligious","Balanced.Accuracy","Standard",0.772902981780101,0.754611679365078,0.784097284605846,0.00586690486931929,24.1427
"130",8000,"Orgpurposescientific","Balanced.Accuracy","Custom",0.555710987080868,0.538503723975055,0.571762589609517,0.00726288552409534,10.9192
"131",8000,"Orgpurposescientific","Balanced.Accuracy","Minimal",0.56038345376213,0.542318506963901,0.577858500551733,0.00727700016366338,10.9177
"132",8000,"Orgpurposescientific","Balanced.Accuracy","Standard",0.557607985384823,0.53705462321366,0.581935566630939,0.00820614603690098,10.9545
"133",12000,"Disasterreliefyes","Balanced.Accuracy","Custom",0.524285202128308,0.513701929868739,0.534431564939177,0.00431315773092561,10.0208
"134",12000,"Disasterreliefyes","Balanced.Accuracy","Minimal",0.524457569588271,0.515902487205456,0.53494051890024,0.00394634201856997,10.0195
"135",12000,"Disasterreliefyes","Balanced.Accuracy","Standard",0.524795300992614,0.516196231931598,0.53628656994852,0.00437995493570707,10.0331
"136",12000,"Donatefundsyes","Balanced.Accuracy","Custom",0.532865380709811,0.524026624326334,0.542476130539813,0.00427148919059803,35.0071
"137",12000,"Donatefundsyes","Balanced.Accuracy","Minimal",0.533096976031352,0.523265700321031,0.545683982683983,0.00389108503017042,34.9986
"138",12000,"Donatefundsyes","Balanced.Accuracy","Standard",0.533204545661854,0.522555037853169,0.545689377721508,0.00406878986660981,35.0551
"139",12000,"ntmaj10art","Balanced.Accuracy","Custom",0.808708813616167,0.791465511967886,0.824217472975887,0.00597597610477412,20.3419
"140",12000,"ntmaj10art","Balanced.Accuracy","Minimal",0.80947271271609,0.796282361381243,0.822372155989344,0.00513535101443608,20.2747
"141",12000,"ntmaj10art","Balanced.Accuracy","Standard",0.809444365573742,0.794666337515093,0.821527777777778,0.00548005694776422,20.3345
"142",12000,"ntmaj10edu","Balanced.Accuracy","Custom",0.761190242816609,0.74982097471485,0.773568088259289,0.00512783160051836,27.8909
"143",12000,"ntmaj10edu","Balanced.Accuracy","Minimal",0.760711147165248,0.742875815470778,0.771284603451172,0.00566170658458537,27.9059
"144",12000,"ntmaj10edu","Balanced.Accuracy","Standard",0.760410659071284,0.74797130012495,0.77393032588541,0.00566512389902825,28.0563
"145",12000,"ntmaj10env","Balanced.Accuracy","Custom",0.85328769060302,0.83683250787943,0.869336791501326,0.00723682423182015,12.121
"146",12000,"ntmaj10env","Balanced.Accuracy","Minimal",0.854653302754787,0.837627479233914,0.877759339171472,0.00729209394722086,12.1917
"147",12000,"ntmaj10env","Balanced.Accuracy","Standard",0.854512072672054,0.833559149080662,0.869477445633321,0.00778068763385637,12.158
"148",12000,"ntmaj10health","Balanced.Accuracy","Custom",0.727022737965699,0.698493785973312,0.753116734911313,0.0106045807434476,14.6999
"149",12000,"ntmaj10health","Balanced.Accuracy","Minimal",0.72422760355137,0.704395110572952,0.743585615481206,0.0086007525354671,14.6431
"150",12000,"ntmaj10health","Balanced.Accuracy","Standard",0.725784083590823,0.701562731331373,0.752435534007323,0.00992633425028383,14.6643
"151",12000,"ntmaj10hserv","Balanced.Accuracy","Custom",0.771200456084259,0.76345440685739,0.778677385512378,0.00296781058168469,78.242
"152",12000,"ntmaj10hserv","Balanced.Accuracy","Minimal",0.770268673722655,0.764411708465301,0.775812315455284,0.00274638445902604,78.1749
"153",12000,"ntmaj10hserv","Balanced.Accuracy","Standard",0.77006907704939,0.760031393205469,0.778639768792618,0.00349323112078096,78.3436
"154",12000,"ntmaj10int","Balanced.Accuracy","Custom",0.501380008983867,0.499344030679181,0.509421143649874,0.0022613432637078,1.8343
"155",12000,"ntmaj10int","Balanced.Accuracy","Minimal",0.501428365820032,0.499067305268465,0.507206684168013,0.00205438777526293,1.8476
"156",12000,"ntmaj10int","Balanced.Accuracy","Standard",0.501428726814431,0.499218395441481,0.509173514089029,0.00228293459601833,1.8226
"157",12000,"ntmaj10mutual","Balanced.Accuracy","Custom",0.507013443092485,0.499522493088716,0.520026149642752,0.00559052043160173,0.9985
"158",12000,"ntmaj10mutual","Balanced.Accuracy","Minimal",0.507058309638792,0.499271173661724,0.525535172968736,0.0058742753565536,0.9937
"159",12000,"ntmaj10mutual","Balanced.Accuracy","Standard",0.50855645460663,0.499447513812155,0.526404501361438,0.00617103404048307,1.0017
"160",12000,"ntmaj10public","Balanced.Accuracy","Custom",0.634412507878874,0.621345800327213,0.644475040206535,0.00527274607924361,28.2071
"161",12000,"ntmaj10public","Balanced.Accuracy","Minimal",0.636626623684031,0.619011196814287,0.648634660683811,0.00627419782908346,28.2066
"162",12000,"ntmaj10public","Balanced.Accuracy","Standard",0.635777996058319,0.622992589926756,0.649993350723748,0.00539886556183365,28.2035
"163",12000,"ntmaj10rel","Balanced.Accuracy","Custom",0.80456422804237,0.786539286539287,0.821946702942825,0.00817590091074372,13.3299
"164",12000,"ntmaj10rel","Balanced.Accuracy","Minimal",0.809233141175122,0.784618702181681,0.827435667014747,0.00857223746161704,13.2789
"165",12000,"ntmaj10rel","Balanced.Accuracy","Standard",0.807837192770155,0.791314035060551,0.831701879746143,0.00804129564176147,13.3769
"166",12000,"ntmaj10unknown","Balanced.Accuracy","Custom",0.50152634153838,0.499266973358273,0.510529568759657,0.0022877339804342,2.2478
"167",12000,"ntmaj10unknown","Balanced.Accuracy","Minimal",0.501719472488216,0.499114730878187,0.510806630461166,0.00213626087055742,2.2287
"168",12000,"ntmaj10unknown","Balanced.Accuracy","Standard",0.501282703390357,0.49911459650898,0.508240875808782,0.00206038403344071,2.2658
"169",12000,"Onethirdsupportgifts","Balanced.Accuracy","Custom",0.570184289080353,0.560243668772076,0.578109804855532,0.00360910323982611,101.8253
"170",12000,"Onethirdsupportgifts","Balanced.Accuracy","Minimal",0.570101533699785,0.562371941803071,0.579254497312118,0.00344473311436513,101.8039
"171",12000,"Onethirdsupportgifts","Balanced.Accuracy","Standard",0.570706861337599,0.561040991170843,0.579607001707766,0.00363987757294978,101.7999
"172",12000,"Onethirdsupportpublic","Balanced.Accuracy","Custom",0.565944539114996,0.557592520358293,0.575913579140281,0.00362356156405776,76.6934
"173",12000,"Onethirdsupportpublic","Balanced.Accuracy","Minimal",0.566450269050226,0.557822607751637,0.576517702808131,0.00318429947577279,76.5518
"174",12000,"Onethirdsupportpublic","Balanced.Accuracy","Standard",0.566670793495327,0.559458847249545,0.573227501177349,0.00334352646873381,76.5739
"175",12000,"Orgpurposeamateursports","Balanced.Accuracy","Custom",0.834173065151043,0.816623221533355,0.848557164639376,0.00644294498887083,14.6373
"176",12000,"Orgpurposeamateursports","Balanced.Accuracy","Minimal",0.83601766029795,0.812949965269956,0.850699489034503,0.00642415711750258,14.6608
"177",12000,"Orgpurposeamateursports","Balanced.Accuracy","Standard",0.836728998495207,0.818801468818801,0.852876808336791,0.00696693186637005,14.6533
"178",12000,"Orgpurposecharitable","Balanced.Accuracy","Custom",0.675266839551069,0.662606874973187,0.688851094103591,0.00493410735334342,157.0197
"179",12000,"Orgpurposecharitable","Balanced.Accuracy","Minimal",0.674649470145479,0.666084139907321,0.688155643499192,0.00414846665915975,157.0062
"180",12000,"Orgpurposecharitable","Balanced.Accuracy","Standard",0.673844371486109,0.665473715323088,0.684509148110548,0.0043355801383872,156.9943
"181",12000,"Orgpurposecrueltyprevention","Balanced.Accuracy","Custom",0.710343663898104,0.693150111264054,0.733501891449456,0.00743235084273836,11.758
"182",12000,"Orgpurposecrueltyprevention","Balanced.Accuracy","Minimal",0.708871222534114,0.688597503694093,0.726196808510638,0.00722185093180611,11.7488
"183",12000,"Orgpurposecrueltyprevention","Balanced.Accuracy","Standard",0.709805462850659,0.689834657946113,0.732755276602,0.00712592286301151,11.7577
"184",12000,"Orgpurposeeducational","Balanced.Accuracy","Custom",0.679615102530061,0.672641149581976,0.688367090775398,0.00353310310787719,98.1799
"185",12000,"Orgpurposeeducational","Balanced.Accuracy","Minimal",0.679214043345178,0.67007830537094,0.686214782916183,0.00348154986979727,98.1501
"186",12000,"Orgpurposeeducational","Balanced.Accuracy","Standard",0.679278826896063,0.67219833382427,0.687875548670948,0.00309802736420343,97.9851
"187",12000,"Orgpurposeliterary","Balanced.Accuracy","Custom",0.533376339854303,0.520629465842876,0.547609835586514,0.00567670666664971,9.8779
"188",12000,"Orgpurposeliterary","Balanced.Accuracy","Minimal",0.535279436328755,0.524670118998745,0.545056592737482,0.00508921508247727,9.8428
"189",12000,"Orgpurposeliterary","Balanced.Accuracy","Standard",0.534772621528898,0.520351002811244,0.545698685563387,0.00456625118037515,9.8714
"190",12000,"Orgpurposepublicsafety","Balanced.Accuracy","Custom",0.501302493288356,0.499446094969535,0.510441612342555,0.00250170478794095,1.4074
"191",12000,"Orgpurposepublicsafety","Balanced.Accuracy","Minimal",0.502365594498501,0.499194725451709,0.510850350318339,0.00273293303743524,1.4139
"192",12000,"Orgpurposepublicsafety","Balanced.Accuracy","Standard",0.502400203164214,0.499320344358858,0.510821260938537,0.00325155731465482,1.401
"193",12000,"Orgpurposereligious","Balanced.Accuracy","Custom",0.783124748432244,0.771393571394949,0.798256339763632,0.00558471527959638,24.1514
"194",12000,"Orgpurposereligious","Balanced.Accuracy","Minimal",0.784728604837609,0.773579393411102,0.796733684181911,0.00491106949411488,24.2432
"195",12000,"Orgpurposereligious","Balanced.Accuracy","Standard",0.783825926617484,0.772278654759501,0.796197151462141,0.00537346802946028,24.2677
"196",12000,"Orgpurposescientific","Balanced.Accuracy","Custom",0.569743374837999,0.553121281336642,0.58451797850584,0.00713945265698183,10.9456
"197",12000,"Orgpurposescientific","Balanced.Accuracy","Minimal",0.57397635901628,0.551548942781078,0.590454506405697,0.0075827461482543,10.969
"198",12000,"Orgpurposescientific","Balanced.Accuracy","Standard",0.573292891308613,0.553213551177676,0.589503814778427,0.00761929343933204,10.9056
"199",16000,"Disasterreliefyes","Balanced.Accuracy","Custom",0.52813877039623,0.515462997864053,0.53994134711936,0.00474690487842446,9.9846
"200",16000,"Disasterreliefyes","Balanced.Accuracy","Minimal",0.529283741240944,0.518991470993867,0.538178775739071,0.00407632866838949,9.9962
"201",16000,"Disasterreliefyes","Balanced.Accuracy","Standard",0.529459964811513,0.518926408900833,0.541008728936484,0.00423268071995352,10.0208
"202",16000,"Donatefundsyes","Balanced.Accuracy","Custom",0.537688023916627,0.529709761460749,0.552412448495882,0.00383411740837074,34.9951
"203",16000,"Donatefundsyes","Balanced.Accuracy","Minimal",0.537317157622539,0.529224987921801,0.548653793001164,0.00387814936562648,35.0221
"204",16000,"Donatefundsyes","Balanced.Accuracy","Standard",0.538346833172975,0.529614178445987,0.549377792361335,0.00381541423784595,35.0633
"205",16000,"ntmaj10art","Balanced.Accuracy","Custom",0.817129972423641,0.801820151447971,0.83421658647027,0.00560043546286109,20.2562
"206",16000,"ntmaj10art","Balanced.Accuracy","Minimal",0.818779576411741,0.80298520279374,0.833048084677566,0.00547569044645611,20.2416
"207",16000,"ntmaj10art","Balanced.Accuracy","Standard",0.818910210165533,0.806995131361629,0.832044906134686,0.00541929297375829,20.3188
"208",16000,"ntmaj10edu","Balanced.Accuracy","Custom",0.76685813336567,0.757669257087813,0.780258475087465,0.00457712232568145,27.9661
"209",16000,"ntmaj10edu","Balanced.Accuracy","Minimal",0.768329107433742,0.755251754724128,0.780347731277624,0.00492766642674851,27.967
"210",16000,"ntmaj10edu","Balanced.Accuracy","Standard",0.768620822546089,0.756519980389773,0.778954556436917,0.00423115163870824,28.0205
"211",16000,"ntmaj10env","Balanced.Accuracy","Custom",0.860992077672003,0.844287153932009,0.878188454910142,0.00696937538021034,12.2192
"212",16000,"ntmaj10env","Balanced.Accuracy","Minimal",0.86195209391204,0.844271404213859,0.879328184182984,0.0074887542563531,12.1825
"213",16000,"ntmaj10env","Balanced.Accuracy","Standard",0.862263962828142,0.845588029991602,0.888492208357707,0.00727763365752739,12.1784
"214",16000,"ntmaj10health","Balanced.Accuracy","Custom",0.741302015694269,0.717278411713764,0.768382040796111,0.00822332296529482,14.6754
"215",16000,"ntmaj10health","Balanced.Accuracy","Minimal",0.742119269075424,0.722739429841107,0.763330322517218,0.00801093271098004,14.7215
"216",16000,"ntmaj10health","Balanced.Accuracy","Standard",0.741813617639911,0.723226702632605,0.757827257445335,0.00708392091125407,14.6938
"217",16000,"ntmaj10hserv","Balanced.Accuracy","Custom",0.773731040689107,0.763191716993786,0.783731714816963,0.00285210957681213,78.1628
"218",16000,"ntmaj10hserv","Balanced.Accuracy","Minimal",0.773497595767305,0.764398555392462,0.78387613665557,0.00313588131741183,78.1666
"219",16000,"ntmaj10hserv","Balanced.Accuracy","Standard",0.773172570336145,0.765693893101451,0.781703108528736,0.00307751747451216,78.2576
"220",16000,"ntmaj10int","Balanced.Accuracy","Custom",0.501538490625639,0.499369132936308,0.507904473595695,0.00198909297800987,1.8353
"221",16000,"ntmaj10int","Balanced.Accuracy","Minimal",0.501716428481784,0.499267935578331,0.512239851371384,0.00244035368540059,1.821
"222",16000,"ntmaj10int","Balanced.Accuracy","Standard",0.501667074800061,0.499242997728993,0.507660761208269,0.00219725126225876,1.8376
"223",16000,"ntmaj10mutual","Balanced.Accuracy","Custom",0.508107394576193,0.499447097260618,0.528194449430941,0.00640454800164434,0.9942
"224",16000,"ntmaj10mutual","Balanced.Accuracy","Minimal",0.507475309679984,0.499497638902843,0.525740219721329,0.00610370115021165,0.9725
"225",16000,"ntmaj10mutual","Balanced.Accuracy","Standard",0.508530238664481,0.499422313758979,0.528645108409885,0.0063988214137273,0.9955
"226",16000,"ntmaj10public","Balanced.Accuracy","Custom",0.647615142600651,0.630219365822317,0.663715791262961,0.0059121298704263,28.1408
"227",16000,"ntmaj10public","Balanced.Accuracy","Minimal",0.648785918283291,0.63152165862536,0.660647693997975,0.00573702392185261,28.1581
"228",16000,"ntmaj10public","Balanced.Accuracy","Standard",0.649014300772777,0.63167014620888,0.660989086257321,0.00551677610337389,28.1674
"229",16000,"ntmaj10rel","Balanced.Accuracy","Custom",0.816844982092038,0.80033368418972,0.840508886445525,0.00694761792474926,13.3345
"230",16000,"ntmaj10rel","Balanced.Accuracy","Minimal",0.820365050866059,0.797402798981553,0.842683057342132,0.0074681351001296,13.3862
